x,surface_ref,surface_mov_before,surface_mov_after,edge_margin_px,rotation_angle_deg
695,570.0,589.0,572.0,45,3.0
696,570.0,589.0,572.0,45,3.0
697,570.0,589.0,572.0,45,3.0
698,570.0,589.0,572.0,45,3.0
699,570.0,589.0,572.0,45,3.0
700,570.0,589.0,572.0,45,3.0
701,570.0,589.0,572.0,45,3.0
702,570.0,589.0,572.0,45,3.0
703,570.0,589.0,572.0,45,3.0
704,570.0,589.0,573.0,45,3.0
705,570.0,589.0,573.0,45,3.0
706,570.0,590.0,573.0,45,3.0
707,570.0,590.0,573.0,45,3.0
708,570.0,590.0,573.0,45,3.0
709,570.0,590.0,573.0,45,3.0
710,570.0,590.0,573.0,45,3.0
711,570.0,590.0,573.0,45,3.0
712,570.0,590.0,573.0,45,3.0
713,570.0,590.0,573.0,45,3.0
714,570.0,590.0,573.0,45,3.0
715,570.0,590.0,573.0,45,3.0
716,570.0,590.0,573.0,45,3.0
717,570.0,590.0,573.0,45,3.0
718,570.0,590.0,573.0,45,3.0
719,570.0,590.0,573.0,45,3.0
720,570.0,590.0,573.0,45,3.0
721,570.0,590.0,573.0,45,3.0
722,570.0,590.0,573.0,45,3.0
723,571.0,590.0,573.0,45,3.0
724,571.0,590.0,573.0,45,3.0
725,571.0,591.0,573.0,45,3.0
726,571.0,591.0,573.0,45,3.0
727,571.0,591.0,573.0,45,3.0
728,571.0,591.0,573.0,45,3.0
729,571.0,591.0,573.0,45,3.0
730,571.0,591.0,573.0,45,3.0
731,571.0,591.0,573.0,45,3.0
732,571.0,591.0,573.0,45,3.0
733,571.0,591.0,573.0,45,3.0
734,571.0,592.0,573.0,45,3.0
735,571.0,592.0,573.0,45,3.0
736,571.0,592.0,573.0,45,3.0
737,571.0,592.0,573.0,45,3.0
738,571.0,592.0,573.0,45,3.0
739,571.0,592.0,573.0,45,3.0
740,571.0,592.0,573.0,45,3.0
741,571.0,592.0,573.0,45,3.0
742,572.0,592.0,573.0,45,3.0
743,572.0,593.0,574.0,45,3.0
744,572.0,593.0,574.0,45,3.0
745,572.0,593.0,574.0,45,3.0
746,572.0,593.0,574.0,45,3.0
747,572.0,593.0,574.0,45,3.0
748,572.0,593.0,574.0,45,3.0
749,572.0,593.0,574.0,45,3.0
750,572.0,593.0,574.0,45,3.0
751,572.0,593.0,574.0,45,3.0
752,572.0,593.0,574.0,45,3.0
753,572.0,593.0,574.0,45,3.0
754,572.0,593.0,574.0,45,3.0
755,572.0,594.0,574.0,45,3.0
756,572.0,594.0,574.0,45,3.0
757,572.0,594.0,574.0,45,3.0
758,572.0,594.0,574.0,45,3.0
759,572.0,594.0,574.0,45,3.0
760,572.0,594.0,574.0,45,3.0
761,572.0,594.0,574.0,45,3.0
762,572.0,594.0,574.0,45,3.0
763,572.0,594.0,574.0,45,3.0
764,572.0,595.0,574.0,45,3.0
765,572.0,595.0,574.0,45,3.0
766,572.0,595.0,574.0,45,3.0
767,572.0,595.0,574.0,45,3.0
768,572.0,595.0,574.0,45,3.0
769,572.0,595.0,574.0,45,3.0
770,572.0,595.0,574.0,45,3.0
771,572.0,595.0,574.0,45,3.0
772,572.0,596.0,574.0,45,3.0
773,572.0,596.0,574.0,45,3.0
774,572.0,596.0,574.0,45,3.0
775,572.0,596.0,574.0,45,3.0
776,572.0,596.0,574.0,45,3.0
777,572.0,596.0,574.0,45,3.0
778,572.0,596.0,574.0,45,3.0
779,572.0,596.0,574.0,45,3.0
780,572.0,596.0,574.0,45,3.0
781,572.0,597.0,574.0,45,3.0
782,572.0,597.0,574.0,45,3.0
783,572.0,597.0,574.0,45,3.0
784,572.0,597.0,574.0,45,3.0
785,572.0,597.0,574.0,45,3.0
786,572.0,597.0,574.0,45,3.0
787,572.0,597.0,574.0,45,3.0
788,572.0,597.0,574.0,45,3.0
789,572.0,597.0,574.0,45,3.0
790,572.0,597.0,574.0,45,3.0
791,572.0,597.0,574.0,45,3.0
